gameid,gametype,category,mechanic,playingtime,minplayers,maxplayers,minage,weight,title,year,num_voters,geek_rating,avg_rating
30957,strategygames,Ancient;; Political,Auction/Bidding;; Hand Management;; Open Drafting;; Set Collection;; Sudden Death Ending;; Worker Placement,120,2,5,12,2.8735,Tribune: Primus Inter Pares,2007,4599,6.695,7.22
218479,strategygames,Fantasy,Action Points;; Area Majority / Influence;; Cooperative Game;; Deck Construction;; Hand Management;; Point to Point Movement;; Team-Based Game;; Variable Player Powers,120,1,4,14,4.3469,Cerebria: The Inside World,2018,2441,6.695,7.77
346703,familygames,Ancient,Open Drafting;; Set Collection;; Variable Player Powers,25,2,7,8,1.3373,7 Wonders: Architects,2021,7568,6.694,7.04
15512,familygames,Adventure;; Bluffing;; Exploration,Move Through Deck;; Push Your Luck;; Score-and-Reset Game;; Simultaneous Action Selection,30,3,8,8,1.1109,Incan Gold,2005,20088,6.694,6.83
79127,thematic,Fighting;; Miniatures;; Movies / TV / Radio theme;; Science Fiction;; Space Exploration,Action Points;; Dice Rolling;; Hexagon Grid;; Modular Board;; Tile Placement,120,2,4,14,3.0598,Star Trek: Fleet Captains,2011,3288,6.694,7.48
30645,strategygames,Negotiation;; Political;; Territory Building,Area Majority / Influence;; Auction/Bidding;; Auction: Sealed Bid;; Catch the Leader;; Variable Player Powers,90,3,5,12,2.7783,Tammany Hall,2007,4048,6.694,7.29
117915,thematic;; strategygames,Medieval,Action Queue;; Auction/Bidding;; Hand Management;; Map Deformation;; Set Collection;; Worker Placement,180,2,5,14,3.3417,Yedo,2012,3746,6.692,7.36
348450,strategygames,Music,"Area Majority / Influence;; Deck, Bag, and Pool Building;; End Game Bonuses;; Movement Points;; Open Drafting",90,1,4,14,3.1395,Lacrimosa,2022,2092,6.691,7.83
175117,familygames,Adventure;; Aviation / Flight;; Card Game;; Fantasy,Betting and Bluffing;; Dice Rolling;; Hidden Victory Points;; Push Your Luck,30,2,6,8,1.3268,Celestia,2015,10615,6.689,6.95
179275,thematic,Card Game;; Dice;; Fantasy;; Print & Play,"Cooperative Game;; Deck, Bag, and Pool Building;; Dice Rolling;; Melding and Splaying;; Move Through Deck;; Solo / Solitaire Game;; Stat Check Resolution;; Variable Player Powers",45,1,2,14,2.0612,One Deck Dungeon,2016,10618,6.689,6.97
238799,strategygames,Economic;; Medical;; Medieval,Grid Movement;; Income;; Modular Board;; Track Movement;; Variable Player Powers;; Variable Set-up;; Worker Placement,140,1,4,14,3.5755,Messina 1347,2021,2450,6.688,7.66
41002,strategygames,Nautical;; Renaissance,Push Your Luck;; Tile Placement;; Turn Order: Claim Action;; Worker Placement,120,2,4,12,3.2395,Vasco da Gama,2009,4485,6.688,7.22
38996,wargames,Age of Reason;; American Revolutionary War;; Wargame,Area Majority / Influence;; Campaign / Battle Card Driven;; Dice Rolling;; Movement Points;; Point to Point Movement;; Simulation;; Variable Player Powers,90,2,2,0,2.8697,Washington's War,2010,2538,6.687,7.62
176165,strategygames;; familygames,Animals;; Card Game;; Fantasy,"Auction: Dutch;; Deck, Bag, and Pool Building;; Dice Rolling;; Hand Management;; Open Drafting;; Race;; Set Collection;; Take That",30,2,4,10,2.0789,Dale of Merchants,2015,5211,6.687,7.18
163602,thematic,Real-time;; Science Fiction;; Video Game Theme,Cooperative Game;; Dice Rolling;; Hand Management;; Push Your Luck;; Variable Player Powers,120,1,4,14,2.9108,XCOM: The Board Game,2015,8780,6.686,7.01
1465,familygames,Card Game;; Fantasy,Betting and Bluffing;; Hand Management;; Predictive Bid;; Trick-taking,45,3,6,10,1.7216,Wizard,1984,10593,6.686,6.95
262941,strategygames,Animals;; Environmental;; Prehistoric,Area Majority / Influence;; Grid Movement;; Modular Board;; Open Drafting;; Tile Placement;; Variable Phase Order;; Variable Player Powers;; Worker Placement,150,2,4,14,3.6321,Dominant Species: Marine,2021,1708,6.686,8.04
145659,strategygames,Farming,Auction/Bidding;; Grid Movement;; Once-Per-Game Abilities;; Set Collection;; Turn Order: Auction,90,2,6,13,2.7874,Scoville,2014,5285,6.686,7.13
177590,wargames;; strategygames,Bluffing;; Modern Warfare;; Political;; Wargame,Action/Event;; Advantage Token;; Area Majority / Influence;; Campaign / Battle Card Driven;; End Game Bonuses;; Hand Management;; Take That;; Tug of War,45,2,2,10,2.3116,"13 Days: The Cuban Missile Crisis, 1962",2016,4369,6.686,7.23
28181,wargames,Wargame;; World War II,Campaign / Battle Card Driven;; Hexagon Grid;; Line of Sight;; Simulation;; Variable Phase Order,180,2,2,12,3.2335,Combat Commander: Pacific,2008,1656,6.685,8.12
12962,strategygames,Animals;; Environmental;; Territory Building,Area Majority / Influence;; Commodity Speculation;; Hand Management;; Open Drafting;; Tile Placement,120,2,4,10,3.6788,Reef Encounter,2004,5123,6.685,7.14
234671,strategygames,Environmental,Action Points;; Area Movement;; Cooperative Game;; Hand Management;; Set Collection;; Solo / Solitaire Game;; Trading;; Variable Player Powers,45,2,5,8,2.5373,Pandemic: Rising Tide,2017,2703,6.684,7.57
228328,strategygames,Civilization;; Economic;; Medieval;; Miniatures;; Territory Building,Area Majority / Influence;; Area Movement;; Auction/Bidding;; Contracts;; End Game Bonuses;; Open Drafting;; Selection Order Bid;; Solo / Solitaire Game;; Take That;; Variable Player Powers,120,1,4,13,3.066,Rurik: Dawn of Kiev,2019,2244,6.684,7.79
103886,cgs,Card Game;; Collectible Components;; Movies / TV / Radio theme;; Science Fiction,Card Play Conflict Resolution;; Force Commitment;; Hand Management;; Variable Player Powers,60,2,2,10,2.9675,Star Wars: The Card Game,2012,5697,6.682,7.18
12891,wargames,Age of Reason;; Wargame,Card Play Conflict Resolution;; Events;; Hand Management;; Point to Point Movement;; Secret Unit Deployment;; Simulation,210,3,4,12,3.1425,Friedrich,2004,2762,6.682,7.57
16747,partygames;; familygames,Action / Dexterity;; Dice;; Party Game,Dice Rolling;; Flicking,45,1,6,7,1.0433,Tumblin' Dice,2004,4401,6.682,7.21
275467,familygames,Card Game;; Deduction;; Party Game;; Word Game,Communication Limits;; Cooperative Game,45,2,6,10,1.9722,Letter Jam,2019,4252,6.682,7.22
528,abstracts,Abstract Strategy,Grid Movement;; Map Reduction;; Set Collection,60,2,2,9,2.7463,ZÈRTZ,1999,4216,6.682,7.26
299047,familygames,Card Game;; Fantasy;; Movies / TV / Radio theme,Hand Management;; Take That;; Variable Player Powers,60,2,3,10,2.3333,Disney Villainous: Perfectly Wretched,2020,2727,6.68,7.67
227460,wargames,Ancient;; Political;; Wargame,Area Majority / Influence;; Campaign / Battle Card Driven;; Card Play Conflict Resolution;; Dice Rolling;; Events;; Point to Point Movement;; Simulation,200,2,2,12,3.9101,Hannibal & Hamilcar,2018,1581,6.68,8.31
244331,familygames,Abstract Strategy,Area Majority / Influence;; Chaining;; Connections;; End Game Bonuses;; Hexagon Grid;; Network and Route Building;; Score-and-Reset Game;; Set Collection;; Variable Set-up,45,2,4,8,2.0229,Blue Lagoon,2018,4516,6.68,7.19
361545,strategygames,Science Fiction,Dice Rolling;; Paper-and-Pencil;; Variable Player Powers,120,1,8,14,3.1983,Twilight Inscription,2022,2588,6.68,7.62
24800,wargames,Wargame;; World War II,Action Points;; Dice Rolling;; Hexagon Grid;; Modular Board;; Simulation,120,1,4,10,2.9957,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,2008,3052,6.679,7.5
8125,strategygames,Farming;; Negotiation,Area Majority / Influence;; Auction/Bidding;; Auction: Once Around;; Bribery;; Commodity Speculation;; Tile Placement,75,3,5,10,2.49,Santiago,2003,5181,6.679,7.13
254386,strategygames;; familygames,Animals;; Economic,Auction/Bidding;; Auction: Turn Order Until Pass;; Commodity Speculation;; Market;; Set Collection,90,2,5,8,2.0986,Raccoon Tycoon,2018,3896,6.678,7.3
122298,familygames,Card Game;; Educational,Hand Management;; Open Drafting;; Set Collection,30,2,2,10,1.7342,Morels,2012,8687,6.678,6.98
18098,wargames,Napoleonic;; Wargame,Area Movement;; Secret Unit Deployment;; Simulation,180,2,8,12,3.6517,Napoleon's Triumph,2007,1802,6.677,8.0
148729,thematic;; strategygames,Print & Play;; World War II,Solo / Solitaire Game;; Worker Placement,30,1,1,14,2.2,Maquis,2013,3139,6.676,7.45
214029,strategygames,Economic;; Exploration;; Science Fiction;; Space Exploration,Contracts;; Hand Management;; Point to Point Movement;; Solo / Solitaire Game,240,1,4,12,2.951,SpaceCorp: 2025-2300AD,2018,2421,6.676,7.68
266164,strategygames,Abstract Strategy;; Ancient,Area Majority / Influence;; Chaining;; Hand Management;; Network and Route Building;; Tile Placement,60,2,4,14,2.3836,Babylonia,2019,2260,6.676,7.67
277700,strategygames,Economic;; Fantasy;; Nautical,Commodity Speculation;; Dice Rolling;; Rondel;; Solo / Solitaire Game;; Tile Placement;; Turn Order: Time Track;; Variable Player Powers;; Worker Placement,90,1,4,14,2.75,Merchants Cove,2021,2914,6.674,7.54
158889,cgs,Card Game;; Fantasy;; Fighting,Dice Rolling;; Grid Movement;; Hand Management;; Variable Player Powers,45,2,4,9,2.7234,Summoner Wars: Alliances Master Set,2014,1768,6.673,8.05
234477,wargames;; strategygames,Fantasy;; Medieval;; Wargame,Area Majority / Influence;; Hand Management;; Order Counters;; Secret Unit Deployment;; Variable Player Powers,90,2,5,14,2.75,Battle for Rokugan,2017,3365,6.673,7.43
256788,partygames,Bluffing;; Card Game;; Deduction;; Humor;; Party Game,Roles with Asymmetric Information;; Storytelling;; Team-Based Game;; Voting,45,4,8,8,1.2542,Detective Club,2018,3483,6.672,7.37
137269,strategygames,City Building;; Economic;; Industry / Manufacturing;; Science Fiction,Auction: Dutch Priority;; Events;; Income;; Worker Placement,75,2,5,12,2.8944,Spyrium,2013,6204,6.672,7.04
119788,strategygames,Civilization;; Exploration;; Fantasy;; Fighting,"Action Drafting;; Area Majority / Influence;; Deck, Bag, and Pool Building;; Grid Movement;; Hexagon Grid;; Modular Board;; Movement Points;; Variable Player Powers",150,2,6,14,3.1711,Hyperborea,2014,4827,6.671,7.18
65244,familygames,Adventure;; Fantasy,Action Points;; Cooperative Game;; Grid Movement;; Hand Management;; Map Reduction;; Modular Board;; Set Collection;; Solo / Solitaire Game;; Variable Player Powers,30,2,4,10,1.7379,Forbidden Island,2010,48495,6.669,6.77
285984,strategygames,Fantasy;; Fighting;; Medieval,Cooperative Game;; Dice Rolling;; Die Icon Resolution;; Grid Movement;; Modular Board;; Move Through Deck;; Player Elimination;; Solo / Solitaire Game;; Square Grid;; Variable Player Powers;; Variable Set-up,45,1,4,14,2.5476,Last Bastion,2019,3002,6.669,7.5
12902,strategygames;; familygames,City Building;; Medieval,Area Majority / Influence;; Tile Placement,45,2,4,8,2.2627,Carcassonne: The City,2004,4395,6.668,7.2
253499,strategygames,Fantasy;; Political;; Spies/Secret Agents,Area Majority / Influence;; Betting and Bluffing;; Hidden Victory Points;; Take That;; Worker Placement,60,2,4,14,2.5,A War of Whispers,2019,3429,6.668,7.36
166384,partygames,Bluffing;; Deduction;; Humor;; Party Game;; Spies/Secret Agents,Acting;; Communication Limits;; Memory;; Role Playing;; Roles with Asymmetric Information;; Targeted Clues;; Traitor Game;; Voting,15,3,8,13,1.2367,Spyfall,2014,20554,6.667,6.8
216459,thematic,Adventure;; Card Game;; Exploration,Cooperative Game;; Hand Management;; Solo / Solitaire Game,50,1,5,14,1.8731,The Lost Expedition,2017,6656,6.667,7.05
56692,familygames,Card Game;; Novel-based,Hand Management;; Set Collection,45,2,6,8,1.4669,Parade,2007,7342,6.666,6.99
91514,childrensgames;; familygames,Action / Dexterity;; Animals;; Children's Game;; Party Game,Hand Management;; Lose a Turn;; Score-and-Reset Game;; Stacking and Balancing,15,2,5,5,1.0236,Rhino Hero,2011,10441,6.666,6.92
148575,cgs,Collectible Components;; Comic Book / Strip;; Dice;; Fighting,"Deck, Bag, and Pool Building;; Dice Rolling;; Variable Player Powers",60,2,2,14,2.2984,Marvel Dice Masters: Avengers vs. X-Men,2014,5668,6.664,7.11
94,strategygames,Economic;; Trains,Network and Route Building;; Open Drafting;; Stock Holding,90,2,6,12,2.5449,Union Pacific,1999,4295,6.664,7.2
113997,thematic;; partygames,Deduction;; Murder/Mystery,Communication Limits;; Cooperative Game;; Finale Ending;; Hand Management,60,2,7,8,1.8469,Tajemnicze Domostwo,2013,5242,6.663,7.12
244992,partygames;; familygames,Card Game;; Number,Communication Limits;; Cooperative Game,20,2,4,8,1.074,The Mind,2018,28037,6.662,6.78
53953,thematic;; strategygames,Card Game;; Fantasy;; Fighting,"Deck, Bag, and Pool Building;; Delayed Purchase;; Hand Management;; Open Drafting",60,1,5,12,2.5024,Thunderstone,2009,10459,6.661,6.91
155362,partygames,Bluffing;; Fighting;; Humor;; Mafia;; Negotiation;; Party Game,Open Drafting;; Player Elimination;; Simultaneous Action Selection;; Take That;; Variable Player Powers,30,4,8,10,1.2479,Ca$h 'n Guns: Second Edition,2014,14775,6.661,6.84
26990,strategygames,Economic;; Industry / Manufacturing;; Nautical;; Transportation,Auction/Bidding;; Auction: Sealed Bid;; Commodity Speculation;; Pick-up and Deliver;; Set Collection,90,3,5,12,3.2416,Container,2007,4687,6.661,7.15
129948,strategygames,City Building;; Economic;; Renaissance,Set Collection;; Tile Placement,60,2,4,10,2.6116,The Palaces of Carrara,2012,4626,6.66,7.15
264052,strategygames,Dice;; Science Fiction;; Space Exploration,Contracts;; Dice Rolling;; Events;; Secret Unit Deployment;; Set Collection;; Variable Player Powers;; Worker Placement;; Worker Placement with Dice Workers,90,1,4,12,3.4468,Circadians: First Light,2019,2529,6.659,7.58
37380,strategygames;; familygames,Ancient;; City Building;; Civilization;; Dice,Contracts;; Dice Rolling;; Die Icon Resolution;; Events;; Paper-and-Pencil;; Push Your Luck;; Re-rolling and Locking;; Solo / Solitaire Game,45,1,4,8,1.781,Roll Through the Ages: The Bronze Age,2008,11979,6.659,6.86
35570,strategygames,Economic;; Industry / Manufacturing,Action Points;; Auction/Bidding;; Dice Rolling;; Turn Order: Time Track,90,3,4,13,2.8298,Tinners' Trail,2008,4032,6.659,7.22
219215,partygames,Deduction;; Party Game;; Real-time;; Word Game,Hidden Roles;; Roles with Asymmetric Information;; Traitor Game;; Variable Player Powers;; Voting,10,4,10,8,1.1642,Werewords,2017,4807,6.658,7.15
195137,thematic,Action / Dexterity;; Adventure;; Fantasy;; Fighting,Flicking;; Player Elimination;; Role Playing;; Team-Based Game;; Variable Player Powers,90,2,5,14,2.32,Catacombs (Third Edition),2015,2813,6.658,7.5
272739,strategygames,City Building;; Economic;; Medical;; Territory Building;; Transportation,Catch the Leader;; Pick-up and Deliver;; Simulation;; Solo / Solitaire Game;; Three Dimensional Movement;; Tile Placement,150,1,4,14,4.0233,Clinic: Deluxe Edition,2019,2331,6.658,7.65
299684,strategygames,Ancient;; City Building;; Economic,Dice Rolling;; Income;; Investment;; Open Drafting;; Race;; Simultaneous Action Selection,75,2,4,14,2.7664,Khôra: Rise of an Empire,2021,2910,6.658,7.47
1041,strategygames,Medieval;; Political,"Area Majority / Influence;; I Cut, You Choose;; Open Drafting",75,3,4,10,2.6784,San Marco,2001,4451,6.658,7.17
131260,familygames,Dice;; Math;; Number,Bingo;; Dice Rolling;; Paper-and-Pencil,15,2,5,8,1.1161,Qwixx,2012,12417,6.657,6.87
318560,strategygames;; familygames,Fantasy,End Game Bonuses;; Grid Coverage;; Hexagon Grid;; Network and Route Building;; Open Drafting;; Point to Point Movement;; Tile Placement,90,2,4,12,2.7556,Witchstone,2021,2450,6.656,7.6
139898,strategygames,Economic;; Industry / Manufacturing,End Game Bonuses;; Variable Set-up;; Worker Placement,90,2,5,12,3.5762,Brew Crafters,2013,3067,6.655,7.4
29368,thematic,Fighting;; Horror;; Miniatures;; Zombies,Dice Rolling;; Hand Management;; Modular Board;; Roll / Spin and Move;; Team-Based Game;; Variable Player Powers,90,2,6,12,2.294,Last Night on Earth: The Zombie Game,2007,14001,6.653,6.91
177678,strategygames,Dice;; Renaissance,Dice Rolling;; Set Collection;; Worker Placement;; Worker Placement with Dice Workers,120,2,4,12,3.528,Signorie,2015,3042,6.653,7.4
154458,strategygames,Ancient;; Civilization;; Economic;; Exploration;; Transportation,Action Points;; Hand Management;; Map Addition;; Modular Board;; Network and Route Building;; Pick-up and Deliver;; Tile Placement,45,2,2,13,2.6529,Akrotiri,2014,4357,6.652,7.19
329465,strategygames,Card Game;; Novel-based;; Science Fiction,Dice Rolling;; End Game Bonuses;; Hand Management;; Open Drafting;; Set Collection;; Solo / Solitaire Game;; Take That;; Variable Player Powers,60,1,6,14,2.2951,Red Rising,2021,6511,6.652,7.06
173,thematic,Racing;; Sports,Different Dice Movement;; Grid Movement;; Player Elimination;; Push Your Luck;; Race;; Roll / Spin and Move;; Simulation;; Team-Based Game,120,2,10,10,1.959,Formula Dé,1997,7820,6.651,6.99
2093,abstracts,Abstract Strategy,Hand Management;; Set Collection,120,3,4,8,2.5726,Mahjong,1850,7266,6.651,7.04
98229,partygames,Party Game;; Real-time,Line Drawing,25,3,6,9,1.5259,Pictomania,2011,3712,6.65,7.26
291845,strategygames,Dice;; Farming,Dice Rolling;; Paper-and-Pencil;; Rondel;; Solo / Solitaire Game,60,1,4,14,2.697,Three Sisters,2022,2375,6.645,7.62
198740,partygames,Card Game;; Deduction;; Fantasy;; Horror,Hand Management;; Player Elimination;; Score-and-Reset Game,15,2,6,10,1.4118,Lovecraft Letter,2017,4308,6.645,7.21
239472,thematic;; strategygames,Horror;; Novel-based;; Science Fiction,"Dice Rolling;; Events;; Narrative Choice / Paragraph;; Set Collection;; Storytelling;; Variable Player Powers;; Worker Placement;; Worker Placement, Different Worker Types",180,2,4,13,3.2632,Abomination: The Heir of Frankenstein,2019,2925,6.645,7.47
245643,familygames,Adventure;; Ancient,Dice Rolling;; Hand Management;; Modular Board;; Race;; Roll / Spin and Move;; Set Collection;; Track Movement,45,2,4,8,1.92,Luxor,2018,4337,6.644,7.19
223953,thematic;; familygames,Real-time,Action Timer;; Cooperative Game;; Real-Time;; Simulation;; Worker Placement,45,1,4,12,2.1975,Kitchen Rush,2017,3780,6.643,7.25
