gameid,gametype,category,mechanic,designer,artist,playingtime,minplayers,maxplayers,minage,weight,urlpic,title,year,num_voters,geek_rating,avg_rating
145659,strategygames,Farming,Auction/Bidding;; Grid Movement;; Once-Per-Game Abilities;; Set Collection;; Turn Order: Auction,Ed Marriott,Josh Cappel,90,2,6,13,0,https://cf.geekdo-images.com/strK8aDLCB5KuqU3zirUOg__original/img/lbwzkn8mx_Bsd8aczlW0TqLDKZE=/0x0/filters:format(jpeg)/pic1903464.jpg,Scoville,2014,5286,6.686,7.13
177590,wargames;; strategygames,Bluffing;; Modern Warfare;; Political;; Wargame,Action/Event;; Advantage Token;; Area Majority / Influence;; Campaign / Battle Card Driven;; End Game Bonuses;; Hand Management;; Take That;; Tug of War,Asger Harding Granerud;; Daniel Skjold Pedersen,Jacob Walker,45,2,2,10,0,https://cf.geekdo-images.com/A37oW1nGIGZHtV-I7itwSw__original/img/8XjD0BFQtAHQgP7dxS8HRS5nXWM=/0x0/filters:format(jpeg)/pic2935653.jpg,"13 Days: The Cuban Missile Crisis, 1962",2016,4368,6.685,7.23
28181,wargames,Wargame;; World War II,Campaign / Battle Card Driven;; Hexagon Grid;; Line of Sight;; Simulation;; Variable Phase Order,John Foley;; Chad Jensen;; Kai Jensen,Lee Brimmicombe-Wood;; Chad Jensen;; Rodger B. MacGowan;; Leland Myrick;; Mark Simonitch,180,2,2,12,0,https://cf.geekdo-images.com/Dc9zwXoGlT8v_HucaEOjVg__original/img/ndoJtkysvRmki4bSWnBEj4av0nM=/0x0/filters:format(jpeg)/pic6693314.jpg,Combat Commander: Pacific,2008,1656,6.685,8.12
12962,strategygames,Animals;; Environmental;; Territory Building,Area Majority / Influence;; Commodity Speculation;; Hand Management;; Open Drafting;; Tile Placement,Richard Breese,Juliet Breese;; Mariano Iannelli,120,2,4,10,0,https://cf.geekdo-images.com/Yp3TG2cLcY-AfBJogTiGHg__original/img/s6eJSgafse8-zpbu3jZO_gT9zJU=/0x0/filters:format(jpeg)/pic85905.jpg,Reef Encounter,2004,5123,6.685,7.14
228328,strategygames,Civilization;; Economic;; Medieval;; Miniatures;; Territory Building,Area Majority / Influence;; Area Movement;; Auction/Bidding;; Contracts;; End Game Bonuses;; Open Drafting;; Selection Order Bid;; Solo / Solitaire Game;; Take That;; Variable Player Powers,Stan Kordonskiy,Finn McAvinchey;; Yaroslav Radetskyi;; Alayna Lemmer-Danner,120,1,4,13,3.066,https://cf.geekdo-images.com/Dduhm8xZl8OURoE28XdIKQ__original/img/FqJD8I3ntO7VR7xYLd2_3sCVSZE=/0x0/filters:format(png)/pic4902903.png,Rurik: Dawn of Kiev,2019,2245,6.684,7.79
234671,strategygames,Environmental,Action Points;; Area Movement;; Cooperative Game;; Hand Management;; Set Collection;; Solo / Solitaire Game;; Trading;; Variable Player Powers,Jeroen Doumen;; Matt Leacock,Jeroen Doumen;; Atha Kanaani;; Matt Leacock,45,2,5,8,2.5373,https://cf.geekdo-images.com/bmjKiJdNcHLz1yfrFlc0XQ__original/img/vOCrpgtf6VT5KLfR2vvcEYve0-s=/0x0/filters:format(jpeg)/pic3742452.jpg,Pandemic: Rising Tide,2017,2704,6.684,7.56
262941,strategygames,Animals;; Environmental;; Prehistoric,Area Majority / Influence;; Grid Movement;; Modular Board;; Open Drafting;; Tile Placement;; Variable Phase Order;; Variable Player Powers;; Worker Placement,Chad Jensen,Chad Jensen;; Chechu Nieto,150,2,4,14,3.6321,https://cf.geekdo-images.com/UTBiMz6852dq3K_yfpgpLQ__original/img/tDNHjJ6160FjCjpY8oJuaNPQ7_k=/0x0/filters:format(jpeg)/pic5998666.jpg,Dominant Species: Marine,2021,1708,6.683,8.04
16747,partygames;; familygames,Action / Dexterity;; Dice;; Party Game,Dice Rolling;; Flicking,Carey Grayson;; Randy Nash;; Rick Soued,Carey Grayson,45,1,6,7,0,https://cf.geekdo-images.com/c1QnLyOiQ6IcnXJuJacTqw__original/img/68S-1F7zl_seozsuDZzOHVSRXV4=/0x0/filters:format(jpeg)/pic7243922.jpg,Tumblin' Dice,2004,4403,6.683,7.21
12891,wargames,Age of Reason;; Wargame,Card Play Conflict Resolution;; Events;; Hand Management;; Point to Point Movement;; Secret Unit Deployment;; Simulation,Richard Sivél,Kerstin Hille;; Richard Shako;; Richard Stubenvoll;; Andreas Töpfer,210,3,4,12,3.1425,https://cf.geekdo-images.com/K2RGxYiIFQJSkgQHcOsNbA__original/img/BPAUayLVlRU2ZEDR5kGquxt0vq4=/0x0/filters:format(jpeg)/pic1064931.jpg,Friedrich,2004,2762,6.682,7.57
103886,cgs,Card Game;; Collectible Components;; Movies / TV / Radio theme;; Science Fiction,Card Play Conflict Resolution;; Force Commitment;; Hand Management;; Variable Player Powers,Eric M. Lang,Christopher Burdett;; Tony Foti;; Lucasfilm Ltd.;; Henning Ludvigsen;; Vlad Ricean,60,2,2,10,2.9675,https://cf.geekdo-images.com/9CpLES0gHMKgizZReKy-lA__original/img/ruuKzMGJpZRmnvh_vt0RiRxGiFA=/0x0/filters:format(jpeg)/pic1474141.jpg,Star Wars: The Card Game,2012,5697,6.682,7.18
275467,familygames,Card Game;; Deduction;; Party Game;; Word Game,Communication Limits;; Cooperative Game,Ondra Skoupý,Dávid Jablonovský;; Radim Pech;; František Sedláček;; Lukáš Vodička;; Michaela Zaoralová,45,2,6,10,1.9722,https://cf.geekdo-images.com/kBZGJlIqir1I_EVCr2nDbg__original/img/lJRGF7RDvRfo3azopO3tryB6IcI=/0x0/filters:format(jpeg)/pic4853794.jpg,Letter Jam,2019,4252,6.682,7.22
528,abstracts,Abstract Strategy,Grid Movement;; Map Reduction;; Set Collection,Kris Burm,Kris Burm;; lu'cifer,60,2,2,9,0,https://cf.geekdo-images.com/3aBBkCyv1H8nt84n7eGoAw__original/img/yB4pzxo1JfqEycYD6FBt3ym4eFQ=/0x0/filters:format(jpeg)/pic3140639.jpg,ZÈRTZ,1999,4217,6.682,7.26
299047,familygames,Card Game;; Fantasy;; Movies / TV / Radio theme,Hand Management;; Take That;; Variable Player Powers,Prospero Hall;; Stephanie Straw,,60,2,3,10,2.3333,https://cf.geekdo-images.com/luhDc_P5vImhEiiwVt8IgA__original/img/M6thVohYkKMerLClgOpLLgDoN4k=/0x0/filters:format(png)/pic5172286.png,Disney Villainous: Perfectly Wretched,2020,2729,6.681,7.67
227460,wargames,Ancient;; Political;; Wargame,Area Majority / Influence;; Campaign / Battle Card Driven;; Card Play Conflict Resolution;; Dice Rolling;; Events;; Point to Point Movement;; Simulation,Mark Simonitch;; Jaro Andruszkiewicz,Bartek Jędrzejewski;; Paweł Kurowski;; Rafal Szymanski;; Piotr Słaby,200,2,2,12,0,https://cf.geekdo-images.com/PHMTzdpZvTv7Ug4Mx0Lt7w__original/img/azUHdRQJh4UbYRXrkcKSLT4-b9g=/0x0/filters:format(jpeg)/pic3477797.jpg,Hannibal & Hamilcar,2018,1581,6.68,8.31
244331,familygames,Abstract Strategy,Area Majority / Influence;; Chaining;; Connections;; End Game Bonuses;; Hexagon Grid;; Network and Route Building;; Score-and-Reset Game;; Set Collection;; Variable Set-up,Reiner Knizia,Tomasz Larek,45,2,4,8,2.0229,https://cf.geekdo-images.com/wFggDB9IbU47-drR4GUQBw__original/img/L4ZGFJOUs0huPAZWNYa8Ol_ra_A=/0x0/filters:format(png)/pic4122624.png,Blue Lagoon,2018,4518,6.68,7.19
361545,strategygames,Science Fiction,Dice Rolling;; Paper-and-Pencil;; Variable Player Powers,James Kniffen,Anders Finér;; Tomasz Jedruszek;; Alex Kim;; Stephen Somers,120,1,8,14,3.1966,https://cf.geekdo-images.com/g36va6ofPCzNZXF-9GEpCg__original/img/W-Goi5-dQP19Nj-MXa8xdEtpnVs=/0x0/filters:format(png)/pic7132023.png,Twilight Inscription,2022,2592,6.68,7.62
24800,wargames,Wargame;; World War II,Action Points;; Dice Rolling;; Hexagon Grid;; Modular Board;; Simulation,Uwe Eickert,Steve Paschal,120,1,4,10,2.9957,https://cf.geekdo-images.com/ka0fUILEvqQChmMysW2AGw__original/img/5nWdDmx4_ybjykvTeDzQEf4nskY=/0x0/filters:format(jpeg)/pic2674714.jpg,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,2008,3052,6.679,7.5
8125,strategygames,Farming;; Negotiation,Area Majority / Influence;; Auction/Bidding;; Auction: Once Around;; Bribery;; Commodity Speculation;; Tile Placement,Claudia Hely;; Roman Pelek,Oliver Freudenreich;; Tomasz Larek,75,3,5,10,2.49,https://cf.geekdo-images.com/tfDHVFfrC-s0I0KdE5fIbg__original/img/yjgFwEx3YpoBa1SqxSnL-vP8hGg=/0x0/filters:format(png)/pic7052960.png,Santiago,2003,5181,6.679,7.13
254386,strategygames;; familygames,Animals;; Economic,Auction/Bidding;; Auction: Turn Order Until Pass;; Commodity Speculation;; Market;; Set Collection,Glenn Drover,Jacoby O'Connor;; Annie Stegg,90,2,5,8,0,https://cf.geekdo-images.com/W9HX05eyz2zQbwWdrjKUzQ__original/img/ScCURHDoqBbVK4_DjMuAywANBwE=/0x0/filters:format(jpeg)/pic4161982.jpg,Raccoon Tycoon,2018,3898,6.678,7.3
122298,familygames,Card Game;; Educational,Hand Management;; Open Drafting;; Set Collection,Brent Povis,Vince Dorse;; Jarek Nocoń;; Brent Povis,30,2,2,10,1.7342,https://cf.geekdo-images.com/79RzPdM2pxmtmNV-bdU7LQ__original/img/viQYXUcyfS3j7BxHRn9o2NUwvZY=/0x0/filters:format(jpeg)/pic1284667.jpg,Morels,2012,8687,6.677,6.98
18098,wargames,Napoleonic;; Wargame,Area Movement;; Secret Unit Deployment;; Simulation,Bowen Simmons,Jean-Louis Ernest Meissonier,180,2,8,12,0,https://cf.geekdo-images.com/NTO-71GWQCPtfms6thu_yg__original/img/ggBLDujij6IRGZg0PoMRgBdoC4g=/0x0/filters:format(jpeg)/pic291050.jpg,Napoleon's Triumph,2007,1802,6.677,8.0
148729,thematic;; strategygames,Print & Play;; World War II,Solo / Solitaire Game;; Worker Placement,Jake Staines,Ilya Baranovsky;; Jake Staines;; Mark Tuck,30,1,1,14,2.2,https://cf.geekdo-images.com/wgHvFfiPzMJUFrP4OLKtwQ__original/img/PP2_ccIAK3t_y1CU_6Wz4kCR_3c=/0x0/filters:format(jpeg)/pic5009864.jpg,Maquis,2013,3140,6.676,7.45
214029,strategygames,Economic;; Exploration;; Science Fiction;; Space Exploration,Contracts;; Hand Management;; Point to Point Movement;; Solo / Solitaire Game,John H. Butterfield,Chad Jensen;; Kurt Miller;; Douglas Shrock;; Mark Simonitch,240,1,4,12,0,https://cf.geekdo-images.com/YpkxAeGyRn6smZTjCwy7ew__original/img/XKBGgMU1SQufehaypyUOxkN9X58=/0x0/filters:format(jpeg)/pic4410814.jpg,SpaceCorp: 2025-2300AD,2018,2422,6.676,7.68
266164,strategygames,Abstract Strategy;; Ancient,Area Majority / Influence;; Chaining;; Hand Management;; Network and Route Building;; Tile Placement,Reiner Knizia,Jonas Hassibi;; David Prieto,60,2,4,14,2.3836,https://cf.geekdo-images.com/XKdSpV2ZTdOEd0NXy3Ig1Q__original/img/Q4u1KwykZGb21eEf0-QLwPx-DQ0=/0x0/filters:format(jpeg)/pic4657338.jpg,Babylonia,2019,2262,6.676,7.67
277700,strategygames,Economic;; Fantasy;; Nautical,Commodity Speculation;; Dice Rolling;; Rondel;; Solo / Solitaire Game;; Tile Placement;; Turn Order: Time Track;; Variable Player Powers;; Worker Placement,Jonny Pac;; Carl Van Ostrand;; Drake Villareal,Mihajlo Dimitrievski,90,1,4,14,0,https://cf.geekdo-images.com/-JD8JLncWYMes9Q6YIgorg__original/img/HkR7hlj4qqYD1oUvKXeyCLKjsKE=/0x0/filters:format(jpeg)/pic6136538.jpg,Merchants Cove,2021,2917,6.675,7.54
158889,cgs,Card Game;; Fantasy;; Fighting,Dice Rolling;; Grid Movement;; Hand Management;; Variable Player Powers,Colby Dauch,David Richards,45,2,4,9,2.7234,https://cf.geekdo-images.com/tMbeTW1gPc6ueamut0pGNQ__original/img/6Zn32u17ursDAkFVsBD_9lJ9s9c=/0x0/filters:format(jpeg)/pic2045253.jpg,Summoner Wars: Alliances Master Set,2014,1768,6.673,8.05
234477,wargames;; strategygames,Fantasy;; Medieval;; Wargame,Area Majority / Influence;; Hand Management;; Order Counters;; Secret Unit Deployment;; Variable Player Powers,Molly Glover;; Tom Jolly,Mathias Kollros;; Francesca Baerald;; Nele Diel;; ShenFei,90,2,5,14,2.7611,https://cf.geekdo-images.com/JzE8OpFRdj53PwkJRmAIVQ__original/img/rZjhuhlvXmHr0MrH_3tBs536qiA=/0x0/filters:format(jpeg)/pic3741716.jpg,Battle for Rokugan,2017,3366,6.673,7.43
137269,strategygames,City Building;; Economic;; Industry / Manufacturing;; Science Fiction,Auction: Dutch Priority;; Events;; Income;; Worker Placement,William Attia,Arnaud Demaegd;; Neriac,75,2,5,12,2.8944,https://cf.geekdo-images.com/ze4QFonaGDFj9QTapBQYlg__original/img/0wMKApUujUy_1RbbuZT7CC4kwfc=/0x0/filters:format(jpeg)/pic1808509.jpg,Spyrium,2013,6204,6.672,7.04
256788,partygames,Bluffing;; Card Game;; Deduction;; Humor;; Party Game,Roles with Asymmetric Information;; Storytelling;; Team-Based Game;; Voting,Oleksandr Nevskiy,M81 Studio,45,4,8,8,1.2542,https://cf.geekdo-images.com/Fy-jrkPaNbPEOV8414pKqw__original/img/A1DG5nsO42tyfoDvNaG9PLBtcXs=/0x0/filters:format(jpeg)/pic4783811.jpg,Detective Club,2018,3484,6.672,7.37
119788,strategygames,Civilization;; Exploration;; Fantasy;; Fighting,Action Drafting;; Area Majority / Influence;; Deck Bag and Pool Building;; Grid Movement;; Hexagon Grid;; Modular Board;; Movement Points;; Variable Player Powers,Andrea Chiarvesio;; Pierluca Zizzi,Miguel Coimbra;; Fabio Gorla;; Federico Musetti;; Roberto Pitturru,150,2,6,14,0,https://cf.geekdo-images.com/z6R7dbTOJB3dEhNOz5PPTQ__original/img/PKcW1oNZEyAjV4-YrzKfTVlmOX8=/0x0/filters:format(jpeg)/pic2004236.jpg,Hyperborea,2014,4828,6.671,7.18
285984,strategygames,Fantasy;; Fighting;; Medieval,Cooperative Game;; Dice Rolling;; Die Icon Resolution;; Grid Movement;; Modular Board;; Move Through Deck;; Player Elimination;; Solo / Solitaire Game;; Square Grid;; Variable Player Powers;; Variable Set-up,Antoine Bauza,Nastya Lehn;; Pierô,45,1,4,14,2.5476,https://cf.geekdo-images.com/eL5ZK9gerP9D3cld4xXjxQ__original/img/ICX8lnG3G_APxLGcwpM3EXeb96Y=/0x0/filters:format(png)/pic4882123.png,Last Bastion,2019,3005,6.669,7.5
65244,familygames,Adventure;; Fantasy,Action Points;; Cooperative Game;; Grid Movement;; Hand Management;; Map Reduction;; Modular Board;; Set Collection;; Solo / Solitaire Game;; Variable Player Powers,Matt Leacock,C. B. Canga,30,2,4,10,1.738,https://cf.geekdo-images.com/JgAkEBUaiHOsOS94iRMs2w__original/img/H5d4I5z_HSpPEu7EAl0DqLt9_pM=/0x0/filters:format(jpeg)/pic646458.jpg,Forbidden Island,2010,48498,6.669,6.77
12902,strategygames;; familygames,City Building;; Medieval,Area Majority / Influence;; Tile Placement,Klaus-Jürgen Wrede,Oliver Freudenreich;; Marco Primo,45,2,4,8,0,https://cf.geekdo-images.com/tLrK0_NslFKQL6OvpEqi-w__original/img/YsYwH8aiFnMr--fUMTYjNjhy_A4=/0x0/filters:format(jpeg)/pic839808.jpg,Carcassonne: The City,2004,4396,6.669,7.2
253499,strategygames,Fantasy;; Political;; Spies/Secret Agents,Area Majority / Influence;; Betting and Bluffing;; Hidden Victory Points;; Take That;; Worker Placement,Jeremy Stoltzfus,Tomasz Jedruszek;; Dann May,60,2,4,14,2.5,https://cf.geekdo-images.com/D3Fl15xiRd0QtghO0ZBiRA__original/img/c88Nn0ANeyrOF6cGvmKYazDtVSw=/0x0/filters:format(jpeg)/pic4150994.jpg,A War of Whispers,2019,3429,6.668,7.36
166384,partygames,Bluffing;; Deduction;; Humor;; Party Game;; Spies/Secret Agents,Acting;; Communication Limits;; Memory;; Role Playing;; Roles with Asymmetric Information;; Targeted Clues;; Traitor Game;; Voting,Alexandr Ushan,Sergey Dulin;; Uildrim,15,3,8,13,0,https://cf.geekdo-images.com/Ehx72XRdSeQHISVXcZVnHg__original/img/bI3PgKtvAGiD59QYya-pqasF_tk=/0x0/filters:format(jpeg)/pic2453926.jpg,Spyfall,2014,20557,6.667,6.8
216459,thematic,Adventure;; Card Game;; Exploration,Cooperative Game;; Hand Management;; Solo / Solitaire Game,Peer Sylvester,Garen Ewing,50,1,5,14,1.8788,https://cf.geekdo-images.com/W8yjFs_0LaFL7TMg-nxi_g__original/img/KUZ244YDkZpaXtrRdVRcB1TnV2Y=/0x0/filters:format(jpeg)/pic3339655.jpg,The Lost Expedition,2017,6658,6.667,7.05
56692,familygames,Card Game;; Novel-based,Hand Management;; Set Collection,Naoki Homma,Philippe Guérin;; Naoki Homma;; Carsten Mell;; Chris Quilliams;; Yuka Saitoh,45,2,6,8,1.4669,https://cf.geekdo-images.com/lmRNihICb4mklj0ec1vj6g__original/img/FA-gxYbwNAZl_jwzPjU9n_0Nwbo=/0x0/filters:format(jpeg)/pic2239001.jpg,Parade,2007,7344,6.666,6.99
91514,childrensgames;; familygames,Action / Dexterity;; Animals;; Children's Game;; Party Game,Hand Management;; Lose a Turn;; Score-and-Reset Game;; Stacking and Balancing,Scott Frisco;; Steven Strumpf,Thies Schwarz,15,2,5,5,0,https://cf.geekdo-images.com/jRg6horhSAWDITN_tSJuhg__original/img/Y2EbbSt0UAbMy2EZKepbai-XwaY=/0x0/filters:format(jpeg)/pic6974609.jpg,Rhino Hero,2011,10444,6.666,6.92
148575,cgs,Collectible Components;; Comic Book / Strip;; Dice;; Fighting,Deck Bag and Pool Building;; Dice Rolling;; Variable Player Powers,Mike Elliott;; Eric M. Lang,,60,2,2,14,0,https://cf.geekdo-images.com/B1Q__UaxPpu4ltyqLN3mfA__original/img/xTaC6amG90dQhvnvNuKzgnPdtdo=/0x0/filters:format(jpeg)/pic1997078.jpg,Marvel Dice Masters: Avengers vs. X-Men,2014,5668,6.664,7.11
94,strategygames,Economic;; Trains,Network and Route Building;; Open Drafting;; Stock Holding,Alan R. Moon,Franz Vohwinkel,90,2,6,12,0,https://cf.geekdo-images.com/69chi17STdg_NfBrM7UpHA__original/img/1iBmXk3GbNmPiTKI_sdv0rakqaI=/0x0/filters:format(jpeg)/pic226392.jpg,Union Pacific,1999,4295,6.664,7.2
113997,thematic;; partygames,Deduction;; Murder/Mystery,Communication Limits;; Cooperative Game;; Finale Ending;; Hand Management,Oleksandr Nevskiy;; Oleg Sidorenko,Mateusz Bielski;; Igor Burlakov;; Mariusz Gandzel;; Oleksandr Nevskiy;; Oleg Sidorenko;; Karolina Węcka,60,2,7,8,1.8469,https://cf.geekdo-images.com/6aNWmjHtgPrGpNsO-g0-Iw__original/img/r4mNZSUiYkGq4CfDbCyJ6GzO9Gc=/0x0/filters:format(jpeg)/pic2601636.jpg,Tajemnicze Domostwo,2013,5243,6.663,7.12
244992,partygames;; familygames,Card Game;; Number,Communication Limits;; Cooperative Game,Wolfgang Warsch,Oliver Freudenreich,20,2,4,8,1.074,https://cf.geekdo-images.com/q_JGK291hrhnhiRB0667oA__original/img/8VjZEG278faO9JZwzce3v3EKssI=/0x0/filters:format(png)/pic3979766.png,The Mind,2018,28044,6.662,6.79
53953,thematic;; strategygames,Card Game;; Fantasy;; Fighting,Deck Bag and Pool Building;; Delayed Purchase;; Hand Management;; Open Drafting,Mike Elliott,Jason Engle,60,1,5,12,0,https://cf.geekdo-images.com/pVyy-LSVBIMQ0GUsvsIfww__original/img/VGifdk1nKtSmzv0Q8aOFqRU3p_o=/0x0/filters:format(jpeg)/pic544780.jpg,Thunderstone,2009,10459,6.661,6.91
26990,strategygames,Economic;; Industry / Manufacturing;; Nautical;; Transportation,Auction/Bidding;; Auction: Sealed Bid;; Commodity Speculation;; Pick-up and Deliver;; Set Collection,Franz-Benno Delonge;; Thomas Ewert,Mike Doyle (I),90,3,5,12,3.2416,https://cf.geekdo-images.com/YbUs3F73ptqXzIOC69-q1Q__original/img/geGsCULvv9kL26ihNdyuCjanjHI=/0x0/filters:format(jpeg)/pic332933.jpg,Container,2007,4687,6.661,7.15
155362,partygames,Bluffing;; Fighting;; Humor;; Mafia;; Negotiation;; Party Game,Open Drafting;; Player Elimination;; Simultaneous Action Selection;; Take That;; Variable Player Powers,Ludovic Maublanc,John Kovalic,30,4,8,10,0,https://cf.geekdo-images.com/b4qSA5fvVJe9QQOKPCMoNA__original/img/WVKN6ArSni8knEze0BT4VOYB-AY=/0x0/filters:format(jpeg)/pic2907864.jpg,Ca$h 'n Guns: Second Edition,2014,14778,6.661,6.84
129948,strategygames,City Building;; Economic;; Renaissance,Set Collection;; Tile Placement,Michael Kiesling;; Wolfgang Kramer,Franz Vohwinkel,60,2,4,10,0,https://cf.geekdo-images.com/DsMeW1M58khZlWpHEdGOuw__original/img/40juLFRgylorMnbhK0TR6-l8Wu0=/0x0/filters:format(jpeg)/pic4398491.jpg,The Palaces of Carrara,2012,4626,6.66,7.15
264052,strategygames,Dice;; Science Fiction;; Space Exploration,Contracts;; Dice Rolling;; Events;; Secret Unit Deployment;; Set Collection;; Variable Player Powers;; Worker Placement;; Worker Placement with Dice Workers,S J Macdonald,Sam Phillips,90,1,4,12,3.4468,https://cf.geekdo-images.com/yZpEGpYcqAjFtPctE4dwbg__original/img/RYap6Aq2XYHvWUxWDKPmECyUG1M=/0x0/filters:format(png)/pic6398652.png,Circadians: First Light,2019,2530,6.659,7.58
37380,strategygames;; familygames,Ancient;; City Building;; Civilization;; Dice,Contracts;; Dice Rolling;; Die Icon Resolution;; Events;; Paper-and-Pencil;; Push Your Luck;; Re-rolling and Locking;; Solo / Solitaire Game,Matt Leacock,Marko Fiedler;; Monte Moore;; Paul Niemeyer;; Claus Stephan,45,1,4,8,1.781,https://cf.geekdo-images.com/VoLyy7ScO6aAU9Neo7KCiA__original/img/Va3l1ZkSn20zIMRt4-xpglPRmy0=/0x0/filters:format(jpeg)/pic986758.jpg,Roll Through the Ages: The Bronze Age,2008,11980,6.659,6.86
35570,strategygames,Economic;; Industry / Manufacturing,Action Points;; Auction/Bidding;; Dice Rolling;; Turn Order: Time Track,Martin Wallace,Peter Dennis;; Andreas Resch,90,3,4,13,2.8298,https://cf.geekdo-images.com/zuh_7g6fUJDUkbIceT_wEw__original/img/IQcVH_ftaU0vTLCO2HOHnIjiXm8=/0x0/filters:format(jpeg)/pic464133.jpg,Tinners' Trail,2008,4032,6.659,7.22
299684,strategygames,Ancient;; City Building;; Economic,Dice Rolling;; Income;; Investment;; Open Drafting;; Race;; Simultaneous Action Selection,Head Quarter Simulation Game Club,David Chapoulet;; Jocelyn 'Joc' Millet,75,2,4,14,2.7664,https://cf.geekdo-images.com/Bo-JkTTZmznNwVPg9AMb5w__original/img/WDG19Q0xjPkotJH0fKsazlKZXSs=/0x0/filters:format(jpeg)/pic6078973.jpg,Khôra: Rise of an Empire,2021,2916,6.658,7.47
219215,partygames,Deduction;; Party Game;; Real-time;; Word Game,Hidden Roles;; Roles with Asymmetric Information;; Traitor Game;; Variable Player Powers;; Voting,Ted Alspach,Jason Boles;; Roland MacDonald,10,4,10,8,1.1642,https://cf.geekdo-images.com/4ngyBZXLLKIOdGuUHE7baw__original/img/26CKXFLZQ1sUlUwdu_kJ3E8F4Bs=/0x0/filters:format(jpeg)/pic4415135.jpg,Werewords,2017,4808,6.658,7.15
195137,thematic,Action / Dexterity;; Adventure;; Fantasy;; Fighting,Flicking;; Player Elimination;; Role Playing;; Team-Based Game;; Variable Player Powers,Ryan Amos;; Marc Kelsey;; Aron West,Kwanchai Moriya,90,2,5,14,2.32,https://cf.geekdo-images.com/fc7Ep7xvFxDy_UNOsi2QsQ__original/img/0s87V1cH0Fud15EfJWpxBH2PV2o=/0x0/filters:format(jpeg)/pic5416481.jpg,Catacombs (Third Edition),2015,2815,6.658,7.5
272739,strategygames,City Building;; Economic;; Medical;; Territory Building;; Transportation,Catch the Leader;; Pick-up and Deliver;; Simulation;; Solo / Solitaire Game;; Three Dimensional Movement;; Tile Placement,Alban Viard,Ian O'Toole,150,1,4,14,4.0231,https://cf.geekdo-images.com/iSPW4FWKZPiscVBbVgzJ0Q__original/img/Mlf3zgxNSckq276250BUObext8M=/0x0/filters:format(jpeg)/pic6625134.jpg,Clinic: Deluxe Edition,2019,2331,6.658,7.65
